query_index,query_title,query_label,recommended_rank,recommended_title,recommended_label,similarity_score,same_label
75,A fuzzy expert system based recommendation model for nuclear wastewater research collaborators,collaborator_recommendation,1,Sustainable Collaborator Recommendation Based on Conference Closure,collaborator_recommendation,0.9441958665847778,1
75,A fuzzy expert system based recommendation model for nuclear wastewater research collaborators,collaborator_recommendation,2,A Personalization-Oriented Academic Literature Recommendation Method,collaborator_recommendation,0.9409896731376648,1
75,A fuzzy expert system based recommendation model for nuclear wastewater research collaborators,collaborator_recommendation,3,An Integrated Approach to Research Paper and Expertise Recommendation in Academic Research,collaborator_recommendation,0.9388868808746338,1
75,A fuzzy expert system based recommendation model for nuclear wastewater research collaborators,collaborator_recommendation,4,Many-to-Many Collaborator Recommendation Based on Matching Markets Theory,collaborator_recommendation,0.9376314282417297,1
75,A fuzzy expert system based recommendation model for nuclear wastewater research collaborators,collaborator_recommendation,5,NovSRC: A Novelty-Oriented Scientific Collaborators Recommendation Model,collaborator_recommendation,0.9360142946243286,1
76,Proximity‐aware research leadership recommendation in research collaboration via deep neural networks,collaborator_recommendation,1,Academic Collaborator Recommendation Based on Attributed Network Embedding,collaborator_recommendation,0.9610586166381836,1
76,Proximity‐aware research leadership recommendation in research collaboration via deep neural networks,collaborator_recommendation,2,TNERec: Topic-Aware Network Embedding for Scientific Collaborator Recommendation,collaborator_recommendation,0.9494379758834839,1
76,Proximity‐aware research leadership recommendation in research collaboration via deep neural networks,collaborator_recommendation,3,Content-Enhanced Network Embedding for Academic Collaborator Recommendation,collaborator_recommendation,0.9448608160018921,1
76,Proximity‐aware research leadership recommendation in research collaboration via deep neural networks,collaborator_recommendation,4,Collaborator Recommendation Based on Multiple Information Graphs,collaborator_recommendation,0.942611813545227,1
76,Proximity‐aware research leadership recommendation in research collaboration via deep neural networks,collaborator_recommendation,5,NovSRC: A Novelty-Oriented Scientific Collaborators Recommendation Model,collaborator_recommendation,0.9423546195030212,1
77,Attribute-Aware Graph Recurrent Networks for Scholarly Friend Recommendation Based on Internet of Scholars in Scholarly Big Data,collaborator_recommendation,1,Academic Collaborator Recommendation Based on Attributed Network Embedding,collaborator_recommendation,0.9589771032333374,1
77,Attribute-Aware Graph Recurrent Networks for Scholarly Friend Recommendation Based on Internet of Scholars in Scholarly Big Data,collaborator_recommendation,2,TNERec: Topic-Aware Network Embedding for Scientific Collaborator Recommendation,collaborator_recommendation,0.9581335186958313,1
77,Attribute-Aware Graph Recurrent Networks for Scholarly Friend Recommendation Based on Internet of Scholars in Scholarly Big Data,collaborator_recommendation,3,Scholar-Friend Recommendation in Online Academic Communities: Approach based on Heterogeneous Network,collaborator_recommendation,0.9552040100097656,1
77,Attribute-Aware Graph Recurrent Networks for Scholarly Friend Recommendation Based on Internet of Scholars in Scholarly Big Data,collaborator_recommendation,4,Collaborator Recommendation Based on Dynamic Attribute Network Representation Learning,collaborator_recommendation,0.9524815082550049,1
77,Attribute-Aware Graph Recurrent Networks for Scholarly Friend Recommendation Based on Internet of Scholars in Scholarly Big Data,collaborator_recommendation,5,Content-Enhanced Network Embedding for Academic Collaborator Recommendation,collaborator_recommendation,0.943287193775177,1
78,"Cloud-Based Big Data Management and Analytics for Scholarly Resources: Current Trends, Challenges and Scope for Future Research",collaborator_recommendation,1,Dual Cloud Bibliographic Network Model for Citation Recommendation Systems,citation_recommendation,0.9105910062789917,0
78,"Cloud-Based Big Data Management and Analytics for Scholarly Resources: Current Trends, Challenges and Scope for Future Research",collaborator_recommendation,2,Career Age-Aware Scientific Collaborator Recommendation in Scholarly Big Data,collaborator_recommendation,0.910220205783844,1
78,"Cloud-Based Big Data Management and Analytics for Scholarly Resources: Current Trends, Challenges and Scope for Future Research",collaborator_recommendation,3,An Integrated Approach to Research Paper and Expertise Recommendation in Academic Research,collaborator_recommendation,0.9095665216445923,1
78,"Cloud-Based Big Data Management and Analytics for Scholarly Resources: Current Trends, Challenges and Scope for Future Research",collaborator_recommendation,4,A Survey on Recommendation System for Future Researchers Using Classifiers,collaborator_recommendation,0.906609058380127,1
78,"Cloud-Based Big Data Management and Analytics for Scholarly Resources: Current Trends, Challenges and Scope for Future Research",collaborator_recommendation,5,Similarity Analysis for Citation Recommendation System using Binary Encoded Data,citation_recommendation,0.9009438157081604,0
79,Modeling Academic Research Collaborator Selection Using an Integrated Model,collaborator_recommendation,1,Conceptual model of knowledge management system for scholarly publication cycle in academic institution,collaborator_recommendation,0.9304121732711792,1
79,Modeling Academic Research Collaborator Selection Using an Integrated Model,collaborator_recommendation,2,An Integrated Approach to Research Paper and Expertise Recommendation in Academic Research,collaborator_recommendation,0.9245564341545105,1
79,Modeling Academic Research Collaborator Selection Using an Integrated Model,collaborator_recommendation,3,A fuzzy expert system based recommendation model for nuclear wastewater research collaborators,collaborator_recommendation,0.9160752296447754,1
79,Modeling Academic Research Collaborator Selection Using an Integrated Model,collaborator_recommendation,4,Career Age-Aware Scientific Collaborator Recommendation in Scholarly Big Data,collaborator_recommendation,0.9067884683609009,1
79,Modeling Academic Research Collaborator Selection Using an Integrated Model,collaborator_recommendation,5,A Nearest Neighbor Based Personal Rank Algorithm for Collaborator Recommendation,collaborator_recommendation,0.9067404270172119,1
80,Fuzzy Logic and Machine Learning-Enabled Recommendation System to Predict Suitable Academic Program for Students,collaborator_recommendation,1,A Framework of Prompting Intelligent System for Academic Advising Using Recommendation System Based on Association Rules,collaborator_recommendation,0.9226747751235962,1
80,Fuzzy Logic and Machine Learning-Enabled Recommendation System to Predict Suitable Academic Program for Students,collaborator_recommendation,2,Helping university students to choose elective courses by using a hybrid multi-criteria recommendation system with genetic optimization,collaborator_recommendation,0.9199239611625671,1
80,Fuzzy Logic and Machine Learning-Enabled Recommendation System to Predict Suitable Academic Program for Students,collaborator_recommendation,3,An AI-Based Classification and Recommendation System for Digital Libraries,collaborator_recommendation,0.9140958189964294,1
80,Fuzzy Logic and Machine Learning-Enabled Recommendation System to Predict Suitable Academic Program for Students,collaborator_recommendation,4,A Survey on Recommendation System for Future Researchers Using Classifiers,collaborator_recommendation,0.8837859034538269,1
80,Fuzzy Logic and Machine Learning-Enabled Recommendation System to Predict Suitable Academic Program for Students,collaborator_recommendation,5,UniNet: Next Term Course Recommendation using Deep Learning,collaborator_recommendation,0.878513753414154,1
81,An Integrated Approach to Research Paper and Expertise Recommendation in Academic Research,collaborator_recommendation,1,Research paper recommendation system based on multiple features from citation network,citation_recommendation,0.9411250352859497,0
81,An Integrated Approach to Research Paper and Expertise Recommendation in Academic Research,collaborator_recommendation,2,A fuzzy expert system based recommendation model for nuclear wastewater research collaborators,collaborator_recommendation,0.9388868808746338,1
81,An Integrated Approach to Research Paper and Expertise Recommendation in Academic Research,collaborator_recommendation,3,A Personalization-Oriented Academic Literature Recommendation Method,collaborator_recommendation,0.9385426044464111,1
81,An Integrated Approach to Research Paper and Expertise Recommendation in Academic Research,collaborator_recommendation,4,Personalized Academic Research Paper Recommendation System,collaborator_recommendation,0.9341008067131042,1
81,An Integrated Approach to Research Paper and Expertise Recommendation in Academic Research,collaborator_recommendation,5,Similarity Analysis for Citation Recommendation System using Binary Encoded Data,citation_recommendation,0.9290176630020142,0
